ts_cnt,bank_id,del_flg,srl_num,ratecode,lchg_time,rcre_time,rtlist_num,rtlist_date,lchg_user_id,low_slab_amt,rcre_user_id,high_slab_amt,fxd_crncy_code,var_crncy_code,fxd_crncy_units,slab_crncy_code,var_crncy_units,cust_var_crncy_units,updated_at
0,1,N,1,NCB,2011-05-02T12:23:10,2011-05-02T12:23:10,1,2011-05-02T00:00:00.000000,RABINB,0,RABINB,0,HKD,NPR,1,,9.07,9.12,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:24:26,2012-02-01T12:24:26,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,78.65,79.35,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:24:26,2012-02-01T12:24:26,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,79.35,79.35,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:24:26,2012-02-01T12:24:26,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,79.65,79.35,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:24:26,2012-02-01T12:24:26,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,79.05,79.35,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:25:41,2012-02-01T12:25:41,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,102.86,103.51,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:25:41,2012-02-01T12:25:41,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,104.15,103.51,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:25:41,2012-02-01T12:25:41,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,103.51,103.51,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:25:41,2012-02-01T12:25:41,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,102.35,103.51,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:25:57,2012-02-01T12:25:57,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,125.04,125.04,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:25:57,2012-02-01T12:25:57,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,125.52,125.04,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:25:57,2012-02-01T12:25:57,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,123.93,125.04,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:25:57,2012-02-01T12:25:57,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,124.55,125.04,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:26:16,2012-02-01T12:26:16,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,85.98,85.98,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:26:16,2012-02-01T12:26:16,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,86.43,85.98,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:26:16,2012-02-01T12:26:16,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,85.53,85.98,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:26:16,2012-02-01T12:26:16,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,85.11,85.98,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:26:33,2012-02-01T12:26:33,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.028,1.04,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:26:33,2012-02-01T12:26:33,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.04,1.04,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:26:33,2012-02-01T12:26:33,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.051,1.04,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:26:33,2012-02-01T12:26:33,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.023,1.04,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:26:53,2012-02-01T12:26:53,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,85.38,84.54,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:26:53,2012-02-01T12:26:53,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,84.54,84.54,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:26:53,2012-02-01T12:26:53,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,83.69,84.54,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:26:53,2012-02-01T12:26:53,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,83.27,84.54,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-02-01T12:27:10,2012-02-01T12:27:10,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,62.78,63.08,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:27:10,2012-02-01T12:27:10,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,63.08,63.08,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:27:10,2012-02-01T12:27:10,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,63.38,63.08,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-02-01T12:27:10,2012-02-01T12:27:10,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,62.46,63.08,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-02-01T12:27:23,2012-02-01T12:27:23,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,HKD,NPR,1,,10.27,10.22,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-02-01T12:27:23,2012-02-01T12:27:23,1,2012-02-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,HKD,NPR,1,,10.22,10.22,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:09:01,2012-04-01T12:09:01,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,80.69,81.4,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:09:01,2012-04-01T12:09:01,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,81.1,81.4,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:09:01,2012-04-01T12:09:01,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,81.4,81.4,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:09:01,2012-04-01T12:09:01,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,81.7,81.4,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:09:18,2012-04-01T12:09:18,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,108.38,108.38,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:09:18,2012-04-01T12:09:18,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,109.03,108.38,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:09:18,2012-04-01T12:09:18,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,107.73,108.38,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:09:18,2012-04-01T12:09:18,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,107.19,108.38,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:09:35,2012-04-01T12:09:35,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,129.52,130.18,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:09:35,2012-04-01T12:09:35,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,128.87,130.18,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:09:35,2012-04-01T12:09:35,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,130.18,130.18,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:09:35,2012-04-01T12:09:35,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,130.85,130.18,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:09:48,2012-04-01T12:09:48,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,90.01,90.01,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:09:48,2012-04-01T12:09:48,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,90.47,90.01,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:09:48,2012-04-01T12:09:48,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,89.55,90.01,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:09:48,2012-04-01T12:09:48,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,89.11,90.01,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:10:09,2012-04-01T12:10:09,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,0.971,0.981,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:10:09,2012-04-01T12:10:09,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,0.967,0.981,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:10:09,2012-04-01T12:10:09,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,0.981,0.981,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:10:09,2012-04-01T12:10:09,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,0.991,0.981,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:10:32,2012-04-01T12:10:32,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,84.5,84.5,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:10:32,2012-04-01T12:10:32,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,85.38,84.5,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:10:32,2012-04-01T12:10:32,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,83.62,84.5,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:10:32,2012-04-01T12:10:32,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,83.2,84.5,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-04-01T12:10:51,2012-04-01T12:10:51,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,64.64,64.64,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:10:51,2012-04-01T12:10:51,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,64.35,64.64,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:10:51,2012-04-01T12:10:51,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,64.03,64.64,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-04-01T12:10:51,2012-04-01T12:10:51,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,64.92,64.64,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-04-01T12:11:03,2012-04-01T12:11:03,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,HKD,NPR,1,,10.36,10.47,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-04-01T12:11:03,2012-04-01T12:11:03,1,2012-04-01T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,HKD,NPR,1,,10.42,10.47,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:21:10,2012-05-02T12:21:10,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,83.73,84.45,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:21:10,2012-05-02T12:21:10,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,84.15,84.45,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:21:10,2012-05-02T12:21:10,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,84.75,84.45,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:21:10,2012-05-02T12:21:10,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,USD,NPR,1,,84.45,84.45,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:21:47,2012-05-02T12:21:47,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,110.24,111.45,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:21:47,2012-05-02T12:21:47,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,110.79,111.45,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:21:47,2012-05-02T12:21:47,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,111.45,111.45,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:21:47,2012-05-02T12:21:47,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,EUR,NPR,1,,112.1,111.45,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:22:08,2012-05-02T12:22:08,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,135.58,136.93,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:22:08,2012-05-02T12:22:08,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,137.6,136.93,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:22:08,2012-05-02T12:22:08,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,136.26,136.93,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:22:08,2012-05-02T12:22:08,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,GBP,NPR,1,,136.93,136.93,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:23:12,2012-05-02T12:23:12,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,91.87,92.79,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:23:12,2012-05-02T12:23:12,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,92.33,92.79,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:23:12,2012-05-02T12:23:12,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,92.79,92.79,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:23:12,2012-05-02T12:23:12,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,CHF,NPR,1,,93.25,92.79,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:23:24,2012-05-02T12:23:24,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,1.033,1.049,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:23:24,2012-05-02T12:23:24,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,1.039,1.049,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:23:24,2012-05-02T12:23:24,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,1.06,1.049,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:23:24,2012-05-02T12:23:24,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,JPY,NPR,1,,1.049,1.049,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:24:21,2012-05-02T12:24:21,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,86.37,87.67,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:24:21,2012-05-02T12:24:21,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,86.8,87.67,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:24:21,2012-05-02T12:24:21,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,87.67,87.67,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:24:21,2012-05-02T12:24:21,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,AUD,NPR,1,,88.55,87.67,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:24:35,2012-05-02T12:24:35,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,67.59,68.23,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:24:35,2012-05-02T12:24:35,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,67.93,68.23,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-05-02T12:24:35,2012-05-02T12:24:35,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,68.53,68.23,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-05-02T12:24:35,2012-05-02T12:24:35,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,SGD,NPR,1,,68.23,68.23,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-05-02T12:24:50,2012-05-02T12:24:50,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,HKD,NPR,1,,10.77,10.87,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-05-02T12:24:50,2012-05-02T12:24:50,1,2012-05-02T00:00:00.000000,SHYAMKS,0,SHYAMKS,0,HKD,NPR,1,,10.82,10.87,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T11:59:24,2012-08-01T11:59:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,89.15,88.85,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T11:59:24,2012-08-01T11:59:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,88.55,88.85,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T11:59:24,2012-08-01T11:59:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,88.11,88.85,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T11:59:24,2012-08-01T11:59:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,USD,NPR,1,,88.85,88.85,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T11:59:44,2012-08-01T11:59:44,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,107.76,108.94,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T11:59:44,2012-08-01T11:59:44,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,108.3,108.94,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T11:59:44,2012-08-01T11:59:44,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,108.94,108.94,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T11:59:44,2012-08-01T11:59:44,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,EUR,NPR,1,,109.58,108.94,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:00:12,2012-08-01T12:00:12,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,137.65,138.99,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T12:00:12,2012-08-01T12:00:12,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,139.64,138.99,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:00:12,2012-08-01T12:00:12,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,138.34,138.99,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T12:00:12,2012-08-01T12:00:12,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,GBP,NPR,1,,138.99,138.99,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T12:01:08,2012-08-01T12:01:08,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,91.22,90.79,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:01:08,2012-08-01T12:01:08,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,90.36,90.79,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:01:08,2012-08-01T12:01:08,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,89.91,90.79,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T12:01:08,2012-08-01T12:01:08,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,CHF,NPR,1,,90.79,90.79,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T12:01:24,2012-08-01T12:01:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.149,1.137,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:01:24,2012-08-01T12:01:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.125,1.137,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:01:24,2012-08-01T12:01:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.12,1.137,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T12:01:24,2012-08-01T12:01:24,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,JPY,NPR,1,,1.137,1.137,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T12:02:09,2012-08-01T12:02:09,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,94.38,93.48,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:02:09,2012-08-01T12:02:09,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,92.57,93.48,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:02:09,2012-08-01T12:02:09,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,92.11,93.48,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T12:02:09,2012-08-01T12:02:09,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,AUD,NPR,1,,93.48,93.48,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:06:17,2012-08-01T12:06:17,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,70.55,71.23,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:06:17,2012-08-01T12:06:17,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,70.91,71.23,2024-08-07 06:55:35.894
0,1,N,1,SEL,2012-08-01T12:06:17,2012-08-01T12:06:17,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,71.54,71.23,2024-08-07 06:55:35.894
0,1,N,1,REV,2012-08-01T12:06:17,2012-08-01T12:06:17,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,SGD,NPR,1,,71.23,71.23,2024-08-07 06:55:35.894
0,1,N,1,CSB,2012-08-01T12:06:51,2012-08-01T12:06:51,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,HKD,NPR,1,,11.33,11.44,2024-08-07 06:55:35.894
0,1,N,1,NCB,2012-08-01T12:06:51,2012-08-01T12:06:51,1,2012-08-01T00:00:00.000000,JEEVAS,0,JEEVAS,0,HKD,NPR,1,,11.39,11.44,2024-08-07 06:55:35.894
0,1,N,1,SEL,2015-05-03T11:25:16,2015-05-03T11:25:16,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,USD,NPR,1,,101.8,101.5,2024-08-07 06:55:35.894
0,1,N,1,NCB,2015-05-03T11:25:16,2015-05-03T11:25:16,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,USD,NPR,1,,101.2,101.5,2024-08-07 06:55:35.894
0,1,N,1,CSB,2015-05-03T11:25:16,2015-05-03T11:25:16,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,USD,NPR,1,,100.69,101.5,2024-08-07 06:55:35.894
0,1,N,1,REV,2015-05-03T11:25:16,2015-05-03T11:25:16,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,USD,NPR,1,,101.5,101.5,2024-08-07 06:55:35.894
0,1,N,1,CSB,2015-05-03T11:25:40,2015-05-03T11:25:40,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,EUR,NPR,1,,112.26,113.5,2024-08-07 06:55:35.894
0,1,N,1,NCB,2015-05-03T11:25:40,2015-05-03T11:25:40,1,2015-05-03T00:00:00.000000,ST0632,0,ST0632,0,EUR,NPR,1,,112.83,113.5,2024-08-07 06:55:35.894
