Schm_code,Schm_Desc (Product),Schm_Type,Product Category,Product Sub-Category,updated_at
SD644,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD677,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD695,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD474,UTKRISTA KHAJURA GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD483,UTKRISTA GARUDA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD516,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD388,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD459,UTKRISTA KATHMANDU MAHANAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD406,UTKRISTA KERABARI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD610,UTKRISTA SUNWAL NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD601,UTKRISTA BHAGWANPUR GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD486,UTKRISTA GAIDAHAWA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD489,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD495,UTKRISTA TOKHA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD564,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD570,UTKRISTA BUDHIGANGA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD585,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD606,UTKRISTA BHIMPHEDI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD329,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD365,UTKRISTA TILOTTAMA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD367,UTKRISTA CHAKRAGHATTA GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD397,UTKRISTA RAJPUR GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD422,UTKRISTA SAMSI GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD437,UTKRISTA SIYARI GAUNPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD525,UTKRISTA RAMDHUNI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD534,UTKRISTA TIRAHUT GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD722,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD723,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD725,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD726,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD728,DIAMOND JPY SAVINGS  DEPOSIT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD381,UTKRISTA MIRCHAIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD262,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD251,UTKRISTA CHHIPAHARMAI GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD254,UTKRISTA JAGARNATHPUR GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD309,UTKRISTA ANNAPURNA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD393,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD274,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD716,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD648,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD409,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD421,UTKRISTA SAMSI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD424,UTKRISTA GODAWARI NAGARPALIKA LALITPUR BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD548,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD574,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD563,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD729,SAGARMATHA WALLET ACCOUNT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD269,UTKRISTA JHAPA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD372,UTKRISTA MAHADEWA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD301,UTKRISTA DHANUSADHAM NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD411,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD469,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD374,UTKRISTA MAHARAJGUNJ NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD450,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD385,UTKRISTA RAPTI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD512,UTKRISTA KAMALA MUSAGARMATHAIPALITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD631,UTKRISTA MIRCHAIYA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD664,UTKRISTA BIRTAMOD NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD706,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD584,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD641,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD308,UTKRISTA ANNAPURNA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD319,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD448,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD578,UTKRISTA BALARA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD593,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD629,UTKRISTA KANCHAN GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD250,UTKRISTA CHHIPAHARMAI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD245,UTKRISTA GODAWARI NAGARPALIKA KAILALI BACHAT KHATA  PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD272,UTKRISTA RAMDHUNI NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD348,UTKRISTA BARDAGORIYA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD351,UTKRISTA BHAGWANPUR GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD572,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD581,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD623,UTKRISTA MAHADEWA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD471,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD727,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD758,UTKRISTA HYBRID BACHAT KHATA,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD701,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD707,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD307,UTKRISTA ANNAPURNA GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD296,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD302,UTKRISTA DHANUSADHAM NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD322,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD417,UTKRISTA ARJUNDHARA MUNCIPALITY BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD334,UTKRISTA BEDKOT NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD737,UTKRISTA PANCHAKANYA GAUPALIKA BACHAT KHATA AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD331,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD652,UTKRISTA LOHARPATTI MUSAGARMATHAIPALITY BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD732,UTKRISTA MAHAGADHIMAI NAGARPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD734,UTKRISTA PANCHAKANYA GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD264,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD236,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD279,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD291,UTKRISTA SHUKLAGANDAKI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD297,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD300,UTKRISTA ROHINI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD487,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD565,UTKRISTA GRAMTHAN GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD589,UTKRISTA RAMPRASADRAI GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD746,UTKRISTA PAYROLL BACHAT KHATA-PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD340,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD426,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD344,UTKRISTA KACHANKAWAL GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD479,UTKRISTA DEVDAHA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD708,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD247,UTKRISTA GAURIGANGA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD276,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD294,UTKRISTA DUHABI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD387,UTKRISTA RAPTI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD390,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD321,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD377,UTKRISTA KANCHAN GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD530,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD556,UTKRISTA DUDUWA GAUNPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD577,UTKRISTA BALARA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD592,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD522,UTKRISTA JHAPA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD549,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD558,UTKRISTA DUDUWA GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD567,UTKRISTA GRAMTHAN GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD612,UTKRISTA SUNWAL NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD645,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD714,UTKRISTA KABILASI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD330,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD396,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD277,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD336,UTKRISTA BEDKOT NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD339,UTKRISTA RAMPRASADRAI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD647,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD452,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD451,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD454,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD724,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD733,KMC PENSION AMBASSADOR ACCOUNT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD649,UTKRISTA RAJPUR GAUNPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD576,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD594,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD740,UTKRISTA 10X REMITTANCE BACHAT PLAN,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD346,UTKRISTA BARDAGORIYA GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD410,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD453,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD470,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA  PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD283,UTKRISTA KAGESHWORI MANOHARA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD357,UTKRISTA BHIMAD NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD275,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD281,UTKRISTA TIRAHUT GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD310,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD607,UTKRISTA BHIMAD NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD678,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD696,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD431,UTKRISTA GUJARA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD465,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD455,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD464,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD430,UTKRISTA GUJARA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
CS001,CREDIT SALE LOAN,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD766,UTKRISTA POSHAN BHATA BACHAT KHATA,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD765,NEA FAMILY BUNDLE ACCOUNT- FLEXI,SBA,Deposit,Savings,2024-08-09 10:31:27.125
SD764,NEA PAYROLL ACCOUNT -FLEXI,SBA,Deposit,Savings,2024-08-09 10:31:27.125
CAPER,CURRENT ACCOUNT PERSONNEL,CAA,Deposit,Current,2024-08-09 10:31:27.125
CACOR,CURRENT ACCOUNT-CORPORATE,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA002,CURRENT ACCOUNT PLUS,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA003,CURRENT A/C FOR SOCIETIES,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA004,BUSINESS PRIVILEGE ACCOUN,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA005,EZEE CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA006,BAGMATI CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA007,OTHERS CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA008,DSL CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA014,SAGARMATHA HEALTH SECTOR CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA015,SAGARMATHA QR PAYMENT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA009,SAGARMATHA COLLEGE/SCHOOL CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA010,SAGARMATHA UNIVERSITY CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
DENCA,SAGARMATHA  DEVELOPMENT AND EMBASSY NGO,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA017,SAGARMATHA TOURISM CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA016,SAGARMATHA PRIORITY SECTOR CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
DEICA,SAGARMATHA DEVELOPMENT AND EMBASSY INGO,CAA,Deposit,Current,2024-08-09 10:31:27.125
DETCA,SAGARMATHA  DEVELOPMENT AND EMBASSY NPO/TRUST,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA019,CURRENT BFI LCY DEPOSIT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA020,CURRENT COOPERATIVE DEPOSIT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA018,CURRENT BFI FCY DEPOSIT,CAA,Deposit,Current,2024-08-09 10:31:27.125
CA029,SWEEP IN SWEEP OUT INST-CURRENT,CAA,Deposit,Current,2024-08-09 10:31:27.125
TDGEN,FIXED DEPOSIT - SADHARAN,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDCOR,FIXED DEPOSIT - CORPORATE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TD03,FIXED DEP-OVER 2 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDMAT,FIXED DEP COR - MATURITY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDUNL,FIXED DEP- UNLIMITED,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDCHF,FIXED DEPOSIT HY- CORP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDCYR,FIXED DEPOSIT  CORP-YEAR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDGHF,FIXED DEP.  GEN-HALFYEAR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDGYR,FIXED DEP GEN-YEARLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDGMT,TERM DEPOSIT MATURITY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDMGT,FIXED DEP - MATURITY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBBOR,IB BORROWING,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDSMU,BOA SAMUNNATI FIXED,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDDBY,BOA DHANBARSHA - MATURITY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDDBM,FD - BOA DHAN BARSA MUDDA,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDDB3,FD - BOA DHAN BARS > 2YRS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBUSD,IB BORROWING USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD025,UTTAM FIXED DEPOSIT - GOLD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDSUP,SUPER DEPOSIT ACCOUNT,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TDDDT,DOUBLE DEPOSIT ACCOUNT,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBEUR,IB BORROWING EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
